87534940,坦克大战吃豆人小蜜蜂3合1,游戏,6616,84,,重温童年时代经典玩法，融合了坦克大战、吃豆人、小蜜蜂三合一的回忆杀，来与朋友一起回到那个时候游戏,"{'08-01': '6639', '08-02': '6706', '08-03': '6898', '08-04': '6857', '08-05': '6460', '08-06': '6339', '08-07': '6345', '08-08': '6289', '08-09': '6302', '08-10': '6343', '08-11': '6401', '08-12': '7735', '08-13': '7721', '08-14': '6616'}"
87550672,火柴人冲突,游戏,6615,860,个人,从前有根火柴挠了挠头，然后它就着了！,"{'07-16': '7739', '07-17': '7311', '07-18': '7578', '07-19': '7524', '07-20': '7313', '07-21': '7377', '07-22': '7276', '07-23': '7065', '07-24': '7028', '07-25': '6840', '07-26': '6877', '07-27': '6837', '07-28': '6667', '07-29': '7050', '07-30': '7075', '07-31': '7133', '08-01': '7053', '08-02': '6902', '08-03': '6840', '08-04': '6646', '08-05': '6747', '08-06': '6568', '08-07': '6714', '08-08': '6616', '08-09': '6564', '08-10': '6538', '08-11': '6483', '08-12': '6568', '08-13': '6389', '08-14': '6615'}"
87534890,过山车3D,游戏,6564,734,,一场惊险刺激的云霄过山车之旅，赶紧来挑战一下吧！,"{'07-31': '6872', '08-01': '6762', '08-02': '6784', '08-03': '6968', '08-04': '6851', '08-05': '6745', '08-06': '6926', '08-07': '6525', '08-08': '6635', '08-09': '6655', '08-10': '6341', '08-11': '6492', '08-12': '6237', '08-13': '6509', '08-14': '6564'}"
87550556,奥特曼传说之战格斗游戏,游戏,6559,726,,奥特曼打小怪兽格斗游戏大全，外星怪兽来袭，黑洞开启，率领奥特曼超级英雄兄弟携手对抗怪物大军，保卫地球大乱斗；赛罗、贝利亚,"{'07-16': '5915', '07-17': '6227', '07-18': '5920', '07-19': '6054', '07-20': '6007', '07-21': '5912', '07-22': '5891', '07-23': '5852', '07-24': '5946', '07-25': '5903', '07-26': '5984', '07-27': '6135', '07-28': '6352', '07-29': '6436', '07-30': '6243', '07-31': '6246', '08-01': '6546', '08-02': '6375', '08-03': '6825', '08-04': '6912', '08-05': '6624', '08-06': '6817', '08-07': '6714', '08-08': '6759', '08-09': '6752', '08-10': '6628', '08-11': '6659', '08-12': '6590', '08-13': '6509', '08-14': '6559'}"
88686720,途游斗地主,游戏,6523,898,在线途游(北京)科技有限公司,可以赚红包的斗地主。闯关、比赛、金币场、自建房间，各种玩法应有尽有！,"{'07-16': '6768', '07-17': '6784', '07-18': '7032', '07-19': '6932', '07-20': '6966', '07-21': '6866', '07-22': '7121', '07-23': '6814', '07-24': '6931', '07-25': '6824', '07-26': '6728', '07-27': '6681', '07-28': '6599', '07-29': '6549', '07-30': '6723', '07-31': '6898', '08-01': '6672', '08-02': '6592', '08-03': '6678', '08-04': '6719', '08-05': '6700', '08-06': '6538', '08-07': '6387', '08-08': '6561', '08-09': '6506', '08-10': '6313', '08-11': '6181', '08-12': '6304', '08-13': '6201', '08-14': '6523'}"
87535965,成语打江山,游戏,6478,760,个人,成语打江山，用知识统治全世界！,"{'07-16': '6616', '07-17': '6695', '07-18': '6664', '07-19': '6618', '07-20': '6689', '07-21': '6728', '07-22': '6832', '07-23': '6507', '07-24': '6489', '07-25': '6673', '07-26': '6582', '07-27': '6699', '07-28': '6648', '07-29': '6645', '07-30': '6723', '07-31': '6531', '08-01': '6697', '08-02': '6570', '08-03': '6763', '08-04': '6653', '08-05': '6692', '08-06': '6525', '08-07': '6718', '08-08': '6325', '08-09': '6324', '08-10': '6404', '08-11': '6410', '08-12': '6319', '08-13': '6404', '08-14': '6478'}"
87534892,全民枪神边境王者,游戏,6478,23,,真枪战！3D自由移动，团队爆破打僵尸，支持5V5多人开黑，打造10亿游戏玩家的抢占梦想！,"{'07-31': '6945', '08-01': '6950', '08-02': '6785', '08-03': '6951', '08-04': '6966', '08-05': '7055', '08-06': '6736', '08-07': '6939', '08-08': '6721', '08-09': '6849', '08-10': '6607', '08-11': '6446', '08-12': '6736', '08-13': '6606', '08-14': '6478'}"
87534895,和平精英拼团红包,游戏,6473,755,,和平精英拼团红包，分享给好友，一起瓜分奖励~,"{'07-31': '7283', '08-01': '7267', '08-02': '7220', '08-03': '7200', '08-04': '6917', '08-05': '7090', '08-06': '7095', '08-07': '6957', '08-08': '6853', '08-09': '6785', '08-10': '6531', '08-11': '6491', '08-12': '6623', '08-13': '6403', '08-14': '6473'}"
87559790,乱斗英雄,游戏,6424,100,个人,"英雄集结,深渊之战一触即发！","{'07-16': '6991', '07-17': '7071', '07-18': '7056', '07-19': '7197', '07-20': '7052', '07-21': '6884', '07-22': '7150', '07-23': '6994', '07-24': '6896', '07-25': '6851', '07-26': '6702', '07-27': '6972', '07-28': '6765', '07-29': '7093', '07-30': '6733', '07-31': '6970', '08-01': '6905', '08-02': '7080', '08-03': '6672', '08-04': '6504', '08-05': '6492', '08-06': '6560', '08-07': '6658', '08-08': '6526', '08-09': '6690', '08-10': '6634', '08-11': '6651', '08-12': '6556', '08-13': '6458', '08-14': '6424'}"
88451435,贪吃蛇大作战,游戏,6423,868,武汉微派网络科技有限公司,贪吃蛇大作战，4亿人都爱玩的休闲游戏,"{'07-16': '6044', '07-17': '6137', '07-18': '6194', '07-19': '6003', '07-20': '5975', '07-21': '6143', '07-22': '5915', '07-23': '6089', '07-24': '5922', '07-25': '6173', '07-26': '5887', '07-27': '6203', '07-28': '6164', '07-29': '6439', '07-30': '6252', '07-31': '6423', '08-01': '6414', '08-02': '6521', '08-03': '6419', '08-04': '6540', '08-05': '6526', '08-06': '6488', '08-07': '6300', '08-08': '6161', '08-09': '6315', '08-10': '6170', '08-11': '6132', '08-12': '6360', '08-13': '6185', '08-14': '6423'}"
87534889,萌兔乐翻天,游戏,6359,781,,原萌宠王者全新版本，更多卡牌陆续推出，更多内容惊喜开放。,"{'07-31': '6952', '08-01': '6810', '08-02': '6907', '08-03': '7047', '08-04': '6916', '08-05': '6832', '08-06': '6551', '08-07': '6631', '08-08': '6484', '08-09': '6297', '08-10': '6288', '08-11': '6341', '08-12': '6164', '08-13': '6266', '08-14': '6359'}"
87535052,火柴人世界,游戏,6347,885,,火柴人大作战,"{'07-17': '7028', '07-18': '7115', '07-19': '6869', '07-20': '7173', '07-21': '7083', '07-22': '7144', '07-23': '7019', '07-24': '6709', '07-25': '6764', '07-26': '6627', '07-27': '6373', '07-28': '6535', '07-29': '6589', '07-30': '6434', '07-31': '6526', '08-01': '6596', '08-02': '6592', '08-03': '6286', '08-04': '6138', '08-05': '6104', '08-06': '6322', '08-07': '6452', '08-08': '6135', '08-09': '6333', '08-10': '6197', '08-11': '6337', '08-12': '6111', '08-13': '6070', '08-14': '6347'}"
87534891,夏日漂流,游戏,6344,16,,炎炎夏日，一起来享受这个多彩而有趣的水上滑梯游戏吧！,"{'07-31': '7030', '08-01': '6999', '08-02': '7183', '08-03': '6899', '08-04': '6874', '08-05': '6694', '08-06': '6944', '08-07': '6761', '08-08': '6648', '08-09': '6819', '08-10': '6426', '08-11': '6428', '08-12': '6466', '08-13': '6450', '08-14': '6344'}"
87558765,成语中状元,游戏,6343,564,个人,挑战成语接龙大考验，厚积薄发传承中华文化，成为成语最强王者。,"{'07-16': '6665', '07-17': '6354', '07-18': '6590', '07-19': '6433', '07-20': '6571', '07-21': '6725', '07-22': '6542', '07-23': '6656', '07-24': '6443', '07-25': '6495', '07-26': '6747', '07-27': '6707', '07-28': '6589', '07-29': '6853', '07-30': '6478', '07-31': '6509', '08-01': '6690', '08-02': '6777', '08-03': '6698', '08-04': '6487', '08-05': '6754', '08-06': '6679', '08-07': '6628', '08-08': '6562', '08-09': '6340', '08-10': '6203', '08-11': '6225', '08-12': '6258', '08-13': '6338', '08-14': '6343'}"
87535053,爱江山更爱美人,游戏,6310,678,,清宫一恋，恋之永恒！这一次，由你重新定义清宫古风之美！,"{'07-17': '7109', '07-18': '7256', '07-19': '7358', '07-20': '7181', '07-21': '7276', '07-22': '7209', '07-23': '7314', '07-24': '7473', '07-25': '7432', '07-26': '7491', '07-27': '7517', '07-28': '7270', '07-29': '7456', '07-30': '7425', '07-31': '7456', '08-01': '7194', '08-02': '7055', '08-03': '7004', '08-04': '6798', '08-05': '6908', '08-06': '6615', '08-07': '6833', '08-08': '6481', '08-09': '6387', '08-10': '6249', '08-11': '6324', '08-12': '6380', '08-13': '6284', '08-14': '6310'}"
87535051,小主成长攻略,游戏,6207,851,,小主成长攻略,"{'07-17': '6980', '07-18': '6922', '07-19': '6881', '07-20': '6979', '07-21': '6912', '07-22': '6792', '07-23': '6880', '07-24': '6559', '07-25': '6690', '07-26': '6346', '07-27': '6308', '07-28': '6471', '07-29': '6215', '07-30': '6226', '07-31': '6197', '08-01': '6362', '08-02': '6467', '08-03': '6304', '08-04': '6458', '08-05': '6191', '08-06': '6117', '08-07': '6191', '08-08': '6192', '08-09': '6204', '08-10': '6196', '08-11': '6076', '08-12': '6347', '08-13': '6013', '08-14': '6207'}"
87534888,救救小动物,游戏,6194,87,,快来救救小动物，帮他们回家吧！,"{'07-31': '6926', '08-01': '6868', '08-02': '6806', '08-03': '6770', '08-04': '6632', '08-05': '6459', '08-06': '6621', '08-07': '6678', '08-08': '6467', '08-09': '6487', '08-10': '6294', '08-11': '6211', '08-12': '6459', '08-13': '6278', '08-14': '6194'}"
